COUNTRY,SPECIES,DBH-1,DBH-2,NFI,FF,BS,EEO
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,0,0,1,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,0
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,0
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,0,0,1,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,0
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,0
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,0
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,0
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,0
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,0
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,0
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,0,0,0,1,1
Finland,Betula pendula,0,0,0,1,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,1,0,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pendula,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,0,0,1,1,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,0,0,1,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,0,0,1,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,0,0,1,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,0,0,1,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,0,0,1,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,0,0,0,1,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,0,0,1,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,0,0,0,1,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,0
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,0
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,0,0,0,1,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,0,0,0,1,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,0,0,1,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,0,1,0,0,1
Finland,Betula pubescens,0,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
Finland,Betula pubescens,1,1,1,0,0,1
